Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Chest_position_x,Chest_position_y,Chest_position_z,Head_position_x,Head_position_y,Head_position_z,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftForeArm_position_x,LeftForeArm_position_y,LeftForeArm_position_z,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightForeArm_position_x,RightForeArm_position_y,RightForeArm_position_z,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,RightHand_position_x,RightHand_position_y,RightHand_position_z
2667,0.5182949,0.9523466,-0.01359997,0.4997384,1.316963,-0.05151406,0.4711509,1.628154,-0.05266275,0.4435892,0.9453712,-0.04411887,0.4627341,0.5143158,-0.02293348,0.5599236,0.1227665,-0.1801988,0.5930007,0.9593221,0.01691892,0.5895919,0.5335203,-0.05591805,0.5923285,0.1211819,-0.188049,0.4176071,1.434391,-0.03537183,0.2836605,1.422069,-0.04021867,0.2931618,1.166814,0.01340891,0.5577255,1.447282,-0.0303018,0.6916722,1.459605,-0.02545496,0.7564484,1.221034,0.05826481,0.2125326,1.065016,0.2715905,0.7310992,1.18187,0.3434751
2700,0.5185236,0.9481762,-0.01430524,0.503262,1.313466,-0.04682828,0.4768377,1.624834,-0.04365149,0.4444259,0.9422161,-0.04647675,0.4399205,0.5112931,-0.01632622,0.5260645,0.1242498,-0.1902969,0.5926213,0.9541363,0.01786626,0.5865934,0.5250682,-0.03201558,0.591706,0.1211989,-0.1880687,0.4217932,1.43122,-0.02973277,0.2878172,1.419914,-0.03603078,0.295377,1.164154,0.01545407,0.5619423,1.443047,-0.02314471,0.6959184,1.454352,-0.01684671,0.7611182,1.216032,0.06726001,0.2132796,1.060948,0.2726122,0.7355177,1.175107,0.3522006
2733,0.5038947,0.9428707,-0.03373459,0.4920808,1.308742,-0.0606712,0.4678226,1.62021,-0.05308215,0.4305886,0.9379925,-0.06784341,0.4095664,0.5070456,-0.04623493,0.4837523,0.1255645,-0.2371738,0.5772009,0.947749,0.000374224,0.5751168,0.5158937,-0.01061013,0.5913677,0.1212669,-0.1880776,0.4112503,1.426812,-0.04274545,0.2772813,1.416574,-0.0507798,0.2836288,1.160495,-0.000734482,0.5513922,1.437523,-0.03434103,0.6853611,1.447761,-0.02630668,0.7510026,1.209989,0.05899937,0.1983073,1.057024,0.2552648,0.7262266,1.168152,0.3438803
2767,0.4858251,0.9446394,-0.05016773,0.4769106,1.310927,-0.07209718,0.4545688,1.622416,-0.06051036,0.4131204,0.9407449,-0.08566236,0.3829216,0.5098017,-0.08583885,0.4417661,0.1256298,-0.276727,0.5585297,0.948534,-0.01467309,0.5646306,0.5165807,-0.01289985,0.5909389,0.1214428,-0.1880083,0.3966849,1.429266,-0.05324964,0.2627253,1.420003,-0.06252778,0.2688937,1.163868,-0.01274937,0.536817,1.438956,-0.04354414,0.6707767,1.44822,-0.03426601,0.7365934,1.210953,0.05230265,0.1795862,1.061471,0.2423204,0.7131948,1.169796,0.3373993
2800,0.4680416,0.945927,-0.05356563,0.4608653,1.31247,-0.0715142,0.4398945,1.623912,-0.05659568,0.3954464,0.9427532,-0.08935483,0.3550412,0.5129386,-0.1051934,0.3959215,0.123856,-0.2907537,0.5406368,0.9491009,-0.01777643,0.5561562,0.517392,-0.01450974,0.5899164,0.1219821,-0.1877158,0.3811453,1.430955,-0.05147735,0.2471562,1.422389,-0.06099593,0.2535486,1.166335,-0.01082653,0.5213082,1.439916,-0.04152033,0.6552973,1.448482,-0.03200176,0.720764,1.21129,0.0550354,0.1614959,1.066194,0.2441629,0.6984543,1.172657,0.3405721
2833,0.449587,0.9457728,-0.04606832,0.4428256,1.312464,-0.06087162,0.4225135,1.623802,-0.04313261,0.3766285,0.9430114,-0.08114579,0.32454,0.5146803,-0.1022001,0.3470228,0.1214403,-0.2820499,0.5225455,0.9485341,-0.01099086,0.549108,0.5173541,-0.0125025,0.5878366,0.1229886,-0.1870449,0.3634366,1.430914,-0.03936586,0.2293815,1.422672,-0.04821754,0.2359544,1.166624,0.001955688,0.5036686,1.439535,-0.03010646,0.6377238,1.447777,-0.0212548,0.7024203,1.210088,0.06499939,0.1433986,1.069997,0.2581162,0.6798381,1.175723,0.3510596
2867,0.4302521,0.9439555,-0.03810153,0.422817,1.31073,-0.05029808,0.4024097,1.621913,-0.0301219,0.356756,0.9413368,-0.07204939,0.2933778,0.5144018,-0.09031805,0.2988787,0.1190514,-0.2668311,0.5037483,0.9465743,-0.004153665,0.5418906,0.516273,-0.007315336,0.5851989,0.124265,-0.186042,0.3435171,1.428953,-0.02727038,0.2093994,1.420663,-0.0350674,0.2165549,1.164456,0.01420661,0.4838144,1.437625,-0.01911423,0.6179322,1.445915,-0.01131722,0.6819938,1.207397,0.07310157,0.1248204,1.072304,0.2723042,0.6569432,1.178102,0.3595203
2900,0.4099588,0.9413819,-0.04154813,0.4011662,1.308189,-0.05169594,0.3799982,1.619191,-0.02960465,0.3360441,0.9386966,-0.07456942,0.2639931,0.5128991,-0.08593453,0.2555854,0.1173522,-0.2618921,0.4838735,0.9440673,-0.008526847,0.5342066,0.5150512,-0.002545057,0.5822625,0.1253105,-0.1849784,0.3217022,1.426041,-0.02737238,0.1875519,1.417392,-0.03414913,0.1964162,1.160954,0.01362311,0.4620339,1.435089,-0.02028352,0.5961843,1.443739,-0.01350679,0.6602941,1.204479,0.0687498,0.105168,1.073006,0.2733548,0.6309189,1.179405,0.3551581
2933,0.389039,0.9385586,-0.06591646,0.3786376,1.305357,-0.07476155,0.3562818,1.61619,-0.05148801,0.3149482,0.9356713,-0.09852361,0.2377365,0.5106336,-0.100836,0.2203308,0.1164834,-0.2792507,0.4631297,0.9414459,-0.03330931,0.5253116,0.5151238,-0.001577478,0.5798718,0.1262264,-0.1839811,0.2988304,1.422785,-0.04952244,0.1646767,1.41358,-0.05544928,0.1764105,1.156993,-0.009115115,0.4391655,1.432414,-0.04332264,0.5733193,1.441619,-0.03739581,0.6381705,1.202019,0.04327343,0.08446427,1.071535,0.2512009,0.6043379,1.179253,0.3293826
2967,0.3717315,0.9363098,-0.1024396,0.3597914,1.303066,-0.1110763,0.3360873,1.613787,-0.08764589,0.2977009,0.9331293,-0.135156,0.2192781,0.5083503,-0.1291011,0.1986583,0.1162701,-0.3116854,0.445762,0.9394904,-0.06972332,0.5156693,0.5179451,-0.006189957,0.5786117,0.1276965,-0.1829198,0.2795519,1.420115,-0.08545049,0.145417,1.410283,-0.09076299,0.1602556,1.153715,-0.04522196,0.4198673,1.4304,-0.07989335,0.5540023,1.440233,-0.07458088,0.6197882,1.200768,0.005731724,0.06631865,1.068961,0.214613,0.5834015,1.178611,0.2915752
3000,0.3600172,0.9370434,-0.1330541,0.3467297,1.30372,-0.1429905,0.3216802,1.614424,-0.1207521,0.2862182,0.9334695,-0.1662496,0.2128315,0.5078187,-0.173983,0.1918118,0.1164976,-0.3581434,0.4338161,0.9406172,-0.09985857,0.5079635,0.5234355,-0.01568286,0.5772753,0.12952,-0.181561,0.2660228,1.420509,-0.1176491,0.1319217,1.410054,-0.122612,0.1488501,1.153646,-0.0768964,0.4063029,1.431448,-0.1124575,0.5404041,1.441904,-0.1074946,0.6067578,1.202874,-0.02635931,0.05258213,1.068018,0.1817965,0.5708248,1.180566,0.2595299
3033,0.3463741,0.9383118,-0.1627652,0.3319767,1.304853,-0.1757003,0.3057131,1.615636,-0.156128,0.2728871,0.9342317,-0.1965885,0.2043931,0.5077261,-0.2016465,0.1908084,0.1170857,-0.3879382,0.419861,0.9423919,-0.1289419,0.4992562,0.5296811,-0.02899085,0.5756187,0.1311602,-0.1801165,0.2508229,1.421538,-0.151322,0.1167615,1.410511,-0.1561202,0.1341247,1.154354,-0.1091783,0.3910614,1.433073,-0.146303,0.5251229,1.4441,-0.1415049,0.5913157,1.205437,-0.05916645,0.03588531,1.067264,0.1482821,0.5586195,1.18309,0.2271078
3067,0.3304279,0.939172,-0.1865282,0.3152933,1.305506,-0.2037907,0.2881377,1.616427,-0.1880134,0.2572497,0.934527,-0.220943,0.1914228,0.5078214,-0.206342,0.1901016,0.1180926,-0.3950182,0.403606,0.943817,-0.1521134,0.4897531,0.534545,-0.04395095,0.5738242,0.1318771,-0.1791535,0.2337859,1.422248,-0.1809157,0.09976141,1.410786,-0.1857249,0.1161683,1.154922,-0.13688,0.3739858,1.434237,-0.175885,0.5080104,1.445699,-0.1710758,0.5731779,1.206988,-0.08806211,0.01641426,1.065972,0.1193595,0.5452435,1.185001,0.1987438
3100,0.3127203,0.9390393,-0.2016984,0.2972951,1.305129,-0.2233228,0.2696686,1.616179,-0.211356,0.2398037,0.9339056,-0.2365957,0.1769662,0.5078714,-0.202386,0.1894683,0.1196143,-0.393669,0.3856368,0.944173,-0.1668011,0.4797606,0.536665,-0.0586255,0.5721011,0.1311648,-0.1791739,0.2155562,1.422023,-0.2021108,0.08156358,1.410319,-0.2072167,0.09630094,1.154699,-0.1565966,0.3557227,1.434267,-0.1967698,0.4897154,1.445972,-0.191664,0.5531529,1.206797,-0.1086433,-0.004811659,1.063275,0.09823568,0.5299962,1.18538,0.178631
3133,0.2938237,0.937481,-0.2102117,0.2782557,1.303395,-0.2345471,0.2503393,1.614501,-0.2249657,0.221106,0.9320419,-0.2454759,0.1624078,0.5068755,-0.1963628,0.1886251,0.1217056,-0.3924389,0.3665413,0.9429201,-0.1749476,0.4692657,0.5359294,-0.07281884,0.5706156,0.1289246,-0.1803566,0.1963293,1.420375,-0.2145705,0.0623713,1.40853,-0.2202265,0.0753688,1.153054,-0.1684136,0.3364597,1.432767,-0.208654,0.4704178,1.444614,-0.2029979,0.5318606,1.204965,-0.1198442,-0.0269068,1.058823,0.08492768,0.5126111,1.184053,0.1677555
3167,0.2743072,0.9349452,-0.2142654,0.2580774,1.300829,-0.2386168,0.2295321,1.611881,-0.2290813,0.2016777,0.9293659,-0.2496889,0.1481846,0.5050716,-0.1885589,0.1874372,0.1244273,-0.3911873,0.3469366,0.9405245,-0.1788418,0.4584139,0.5331941,-0.08785379,0.5694893,0.1255161,-0.1824583,0.1758456,1.41765,-0.2189616,0.04193535,1.405552,-0.2251905,0.05351411,1.150182,-0.1725273,0.315926,1.430306,-0.2124459,0.4498363,1.442404,-0.206217,0.5095287,1.202607,-0.1222202,-0.04919972,1.053424,0.07968178,0.4930477,1.181923,0.165568
3200,0.2543782,0.9328237,-0.2122008,0.2363273,1.298796,-0.2337903,0.2063693,1.609631,-0.2218424,0.181618,0.9271619,-0.2473418,0.1349565,0.5026757,-0.1820867,0.1863254,0.1265094,-0.3902915,0.3271385,0.9384856,-0.1770599,0.4477255,0.5302001,-0.1036718,0.5687386,0.1224337,-0.1847365,0.1535279,1.415089,-0.2134011,0.01968832,1.402445,-0.2200474,0.02993004,1.1472,-0.166509,0.2935344,1.428315,-0.2064487,0.4273741,1.440959,-0.1998025,0.4858597,1.201193,-0.1148726,-0.07141867,1.048432,0.08547318,0.4708175,1.180352,0.1729828
3233,0.2347784,0.9328989,-0.1998902,0.2136234,1.298941,-0.2170039,0.1814447,1.609375,-0.2010607,0.1615903,0.9270695,-0.234103,0.1239102,0.5002023,-0.1794349,0.1857539,0.1270183,-0.3901435,0.3079666,0.9387283,-0.1656775,0.4378877,0.5287213,-0.1251952,0.5684052,0.1204283,-0.1864412,0.1299819,1.414369,-0.1951867,-0.003758773,1.400862,-0.2021185,0.004737859,1.145715,-0.1478159,0.2698849,1.428499,-0.1879357,0.4036258,1.442006,-0.181004,0.4613646,1.202083,-0.09600876,-0.09260041,1.045202,0.1050559,0.446463,1.18074,0.1918172
3267,0.2180417,0.9356158,-0.1770862,0.1930286,1.301582,-0.1901519,0.1582416,1.61152,-0.1704772,0.1441887,0.9294012,-0.2097682,0.1179573,0.4990961,-0.1819574,0.1856521,0.1259088,-0.3908537,0.2918947,0.9418303,-0.1444042,0.4296302,0.5329367,-0.1658264,0.5676847,0.1230964,-0.1872982,0.1084049,1.416034,-0.1670226,-0.02521171,1.401497,-0.1742559,-0.0183352,1.146239,-0.1202405,0.2481783,1.431242,-0.159456,0.381795,1.44578,-0.1522227,0.4389777,1.205413,-0.06811053,-0.1106895,1.043886,0.1337597,0.423573,1.183331,0.2196333
3300,0.2074271,0.9401175,-0.150204,0.1785603,1.305858,-0.1615274,0.1412807,1.615385,-0.140048,0.1328458,0.9332758,-0.1810555,0.1196858,0.5015985,-0.1913317,0.18567,0.1237332,-0.392212,0.2820084,0.9469592,-0.1193524,0.4275539,0.5402811,-0.1266635,0.5747154,0.1366277,-0.180483,0.09298339,1.419495,-0.1378953,-0.04049764,1.403948,-0.1455209,-0.03370414,1.148211,-0.09381397,0.2326147,1.435759,-0.1299184,0.3660958,1.451307,-0.1222927,0.4228292,1.21036,-0.03954323,-0.1239635,1.043843,0.1601193,0.407106,1.187465,0.2481197
3333,0.2044487,0.9449204,-0.1309446,0.1721932,1.310352,-0.1430656,0.1327549,1.619639,-0.1219774,0.1292476,0.9373167,-0.1600647,0.1279276,0.5079798,-0.2079409,0.1855754,0.1211882,-0.3938391,0.2796498,0.9525241,-0.1018246,0.424436,0.5455558,-0.1079799,0.5755091,0.1498328,-0.1978091,0.085787,1.423427,-0.1197529,-0.04756606,1.406964,-0.1276899,-0.03880241,1.15056,-0.07971693,0.2252845,1.440648,-0.1114504,0.3586376,1.457112,-0.1035135,0.4151053,1.215576,-0.02231664,-0.1317815,1.044447,0.1725064,0.3993606,1.192157,0.265303
3367,0.1993247,0.9486817,-0.1343446,0.1642225,1.313769,-0.1487237,0.1228858,1.62292,-0.1293538,0.1237178,0.940316,-0.1621767,0.1307407,0.5127642,-0.2236105,0.185149,0.1190207,-0.3953512,0.2749315,0.9570473,-0.1065126,0.4077045,0.5459588,-0.1052422,0.5570856,0.160631,-0.2344583,0.07711588,1.42644,-0.1260725,-0.05613026,1.409119,-0.1339801,-0.04426754,1.152273,-0.08914322,0.2165016,1.444559,-0.1178007,0.3497478,1.46188,-0.1098932,0.406225,1.219788,-0.03037652,-0.1429211,1.045176,0.1604952,0.3899726,1.19654,0.2572287
3400,0.1809836,0.950608,-0.1591918,0.1435437,1.315353,-0.1761166,0.1004298,1.624386,-0.1588292,0.1052532,0.9415686,-0.1864717,0.1186026,0.5118908,-0.2291661,0.1841983,0.1179234,-0.3964261,0.256714,0.9596473,-0.1319119,0.3773901,0.5448459,-0.1329851,0.5169603,0.1558536,-0.2621913,0.05581828,1.427669,-0.1540943,-0.07733785,1.409514,-0.1616395,-0.0623622,1.152621,-0.1180155,0.1951098,1.44666,-0.1462017,0.3282661,1.464816,-0.1386565,0.3852662,1.222258,-0.06095175,-0.1666715,1.045616,0.1293526,0.3671256,1.199874,0.2266092
3433,0.1606016,0.9503369,-0.1767326,0.121382,1.314794,-0.195726,0.07653221,1.623676,-0.1802744,0.08511845,0.9407663,-0.204512,0.1051537,0.5099369,-0.2291832,0.1828142,0.1183109,-0.3967749,0.2360848,0.9599075,-0.1489533,0.3438574,0.5417269,-0.1373711,0.4710475,0.1480528,-0.2651694,0.03304975,1.426741,-0.1742647,-0.1000115,1.407783,-0.1815012,-0.08246964,1.151097,-0.1376184,0.1722419,1.446573,-0.1666949,0.3053032,1.465532,-0.1594585,0.3636719,1.222701,-0.08364522,-0.1902243,1.044816,0.1085829,0.3422166,1.201424,0.2037712
3467,0.1419158,0.948227,-0.1836359,0.1015504,1.312504,-0.2036562,0.05499544,1.621189,-0.1893548,0.06714519,0.9383186,-0.2131687,0.0928001,0.5072088,-0.223663,0.1813906,0.120105,-0.396265,0.2166863,0.9581355,-0.1541031,0.3118588,0.5379728,-0.1220171,0.4251734,0.1414348,-0.2539508,0.01256181,1.424043,-0.1827904,-0.1203767,1.404342,-0.1902926,-0.1009495,1.147863,-0.1459929,0.1516256,1.444653,-0.1749426,0.2845642,1.464355,-0.1674404,0.3453142,1.221517,-0.09354623,-0.2096749,1.043301,0.1005174,0.3198852,1.201159,0.193613
3500,0.1264044,0.9450729,-0.1840172,0.08544251,1.309305,-0.2036278,0.03724873,1.617745,-0.1894519,0.05279947,0.9350563,-0.2163124,0.0821639,0.5040568,-0.2152223,0.1803261,0.1226279,-0.3951258,0.2000094,0.9550894,-0.151722,0.2819388,0.53431,-0.09827784,0.3825056,0.1371387,-0.238386,-0.004251741,1.420386,-0.183343,-0.1370314,1.40003,-0.191845,-0.1161045,1.143645,-0.1476882,0.1346459,1.44168,-0.1744494,0.2674257,1.462036,-0.1659474,0.3315145,1.219438,-0.0941135,-0.2243929,1.042446,0.1004129,0.3021006,1.199673,0.1927063
3533,0.1144445,0.9422095,-0.1847452,0.07309068,1.306482,-0.2027221,0.02336127,1.614639,-0.1877211,0.04220416,0.9322682,-0.2200087,0.07363495,0.5015578,-0.2088451,0.1798365,0.1247979,-0.3939458,0.1866848,0.9521509,-0.1494818,0.2539489,0.5313612,-0.07851995,0.3439571,0.1344058,-0.2262155,-0.0172866,1.41707,-0.1827787,-0.1498916,1.396146,-0.1925336,-0.1272449,1.139862,-0.1486365,0.1214284,1.438958,-0.1725744,0.2540334,1.459883,-0.1628195,0.3220589,1.217686,-0.09328967,-0.2351492,1.044029,0.1017521,0.2888604,1.198077,0.1931273
3567,0.1049912,0.9408737,-0.1916296,0.06307833,1.305171,-0.2077052,0.01198525,1.613046,-0.1915485,0.0338609,0.9310362,-0.2291089,0.06697664,0.5007871,-0.208784,0.1799017,0.1257162,-0.3933342,0.1761216,0.9507113,-0.1541503,0.2283289,0.5287277,-0.07780781,0.3088996,0.1310433,-0.2289522,-0.02786042,1.415289,-0.1877156,-0.1603257,1.393859,-0.1982393,-0.1352691,1.137852,-0.1540324,0.1107084,1.437708,-0.1767072,0.2431738,1.459139,-0.1661836,0.3150251,1.217386,-0.09899533,-0.2438232,1.04893,0.09861451,0.2784954,1.197378,0.1869883
3600,0.09688495,0.9412085,-0.2052495,0.05420328,1.30547,-0.2200754,0.002072953,1.613125,-0.2030706,0.02627759,0.93137,-0.2437047,0.06182675,0.5017754,-0.2152672,0.1802599,0.1253268,-0.3934502,0.1674923,0.9510471,-0.1667943,0.2060771,0.525336,-0.1043013,0.2772023,0.1257597,-0.2551955,-0.03709102,1.415223,-0.1997065,-0.1694931,1.393366,-0.2101468,-0.1413785,1.137831,-0.1650591,0.1014118,1.438088,-0.1887853,0.233814,1.459947,-0.178345,0.3087263,1.21861,-0.1130274,-0.2518506,1.056135,0.08919124,0.2695491,1.197876,0.1725536
3633,0.08888711,0.9420173,-0.2205006,0.04550244,1.306219,-0.2347319,-0.007151941,1.613754,-0.2171872,0.01820745,0.932101,-0.2588027,0.05742309,0.5032972,-0.2239679,0.1805267,0.124522,-0.3938617,0.1595668,0.9519335,-0.1821984,0.1861165,0.5227253,-0.1409736,0.2491681,0.1244881,-0.2988364,-0.04588145,1.41577,-0.2136854,-0.1783046,1.393643,-0.2232551,-0.147021,1.138693,-0.1769606,0.09264325,1.438916,-0.2036749,0.2250666,1.461043,-0.1941051,0.3020576,1.220137,-0.129624,-0.2600945,1.063355,0.07810801,0.2606151,1.198969,0.1556053
3667,0.08446752,0.9418113,-0.2234398,0.04078243,1.306,-0.2370703,-0.01174257,1.613516,-0.2188139,0.01330243,0.9318756,-0.2608272,0.05527342,0.5033335,-0.2259826,0.1804255,0.1243863,-0.3939856,0.1556326,0.9517471,-0.1860525,0.1738522,0.5204666,-0.1690452,0.2299241,0.124848,-0.3358713,-0.05038974,1.415522,-0.2149791,-0.1829047,1.393371,-0.223114,-0.1490439,1.139044,-0.1752355,0.08823111,1.438694,-0.2064695,0.2207463,1.460845,-0.1983346,0.298881,1.220401,-0.1335052,-0.2640721,1.068683,0.08038029,0.255026,1.199625,0.1513921
3700,0.08637251,0.9400432,-0.2075828,0.04308702,1.304311,-0.2203406,-0.008604517,1.611908,-0.201092,0.0145801,0.9302441,-0.2437882,0.05652399,0.5010937,-0.2174305,0.1799883,0.1252988,-0.3935663,0.1581649,0.9498422,-0.1713774,0.1754404,0.5183552,-0.1833991,0.2255948,0.1254855,-0.3584047,-0.04759934,1.413986,-0.1970426,-0.180245,1.392109,-0.2036414,-0.1449242,1.138346,-0.1538569,0.0911582,1.436873,-0.1901399,0.223804,1.458751,-0.1835412,0.3022079,1.218649,-0.1177768,-0.2600129,1.071404,0.1026481,0.2558218,1.199011,0.1668003
3733,0.08667622,0.9371789,-0.1925872,0.04463764,1.301616,-0.2046778,-0.005624434,1.609402,-0.1846787,0.01439967,0.9276702,-0.2278956,0.05614834,0.4981858,-0.2072993,0.1795037,0.1268556,-0.3927351,0.1589528,0.9466876,-0.1572788,0.1795561,0.5162615,-0.1878222,0.2267474,0.1260973,-0.3695748,-0.04540749,1.411638,-0.1805466,-0.1781904,1.390318,-0.1861306,-0.1426182,1.136931,-0.1346405,0.09349359,1.433942,-0.1747055,0.2262767,1.455263,-0.1691216,0.3042617,1.215183,-0.1027784,-0.2557483,1.071621,0.1231535,0.2556804,1.196776,0.1815143
3767,0.0852157,0.9344165,-0.184387,0.04503025,1.299054,-0.1967272,-0.003518231,1.607124,-0.1768671,0.01271798,0.9252442,-0.2193291,0.0542555,0.4956946,-0.199688,0.1791761,0.1283401,-0.3918717,0.1577134,0.9435887,-0.1494449,0.1825864,0.5144697,-0.1925987,0.2283079,0.1262485,-0.3788321,-0.04437218,1.409584,-0.1725228,-0.1772788,1.388984,-0.1778647,-0.1423061,1.135691,-0.125509,0.09465839,1.431133,-0.1669349,0.2275652,1.451734,-0.1615931,0.304868,1.211352,-0.09554763,-0.2524973,1.070066,0.1334753,0.2544903,1.193627,0.1884759
3800,0.08328713,0.9328083,-0.1835939,0.04502123,1.297591,-0.1976313,-0.001922276,1.605999,-0.179214,0.01076195,0.9238557,-0.2185359,0.0523729,0.4944396,-0.1963031,0.1789107,0.1291809,-0.3914014,0.1558123,0.941761,-0.1486518,0.1827757,0.5126758,-0.1908757,0.2269952,0.1257658,-0.3801755,-0.04385389,1.408702,-0.1741567,-0.1768535,1.388795,-0.1798029,-0.142849,1.135329,-0.1276503,0.09527396,1.429526,-0.1682505,0.2282738,1.449434,-0.1626044,0.3050489,1.20862,-0.09752094,-0.2504922,1.067618,0.1318682,0.252819,1.19088,0.1861669
3833,0.08186485,0.9327834,-0.1884294,0.04518858,1.297592,-0.2056769,-0.000484284,1.606343,-0.1900108,0.00938718,0.92384,-0.2234723,0.05184289,0.494749,-0.1969694,0.178458,0.1292294,-0.3915281,0.1543425,0.9417268,-0.1533865,0.1831098,0.5124157,-0.1919667,0.2255168,0.124981,-0.3806067,-0.04331851,1.409279,-0.1835881,-0.1763726,1.389912,-0.1898008,-0.1433583,1.136112,-0.1386436,0.09586626,1.429538,-0.1770893,0.2289205,1.448906,-0.1708766,0.3053982,1.207734,-0.1067805,-0.2497491,1.06509,0.120506,0.2509447,1.189639,0.1764664
3867,0.08129343,0.9338183,-0.1950727,0.04587159,1.298528,-0.2165126,0.001180425,1.607584,-0.2044359,0.00887958,0.9247198,-0.2302074,0.05297546,0.4960531,-0.1998021,0.1777357,0.1287113,-0.3921142,0.1537073,0.9429168,-0.1599379,0.1839156,0.5133827,-0.1947498,0.2241939,0.1244795,-0.3808172,-0.04239928,1.410749,-0.1962582,-0.1754717,1.391779,-0.2032547,-0.1432777,1.137587,-0.1535464,0.09680463,1.430592,-0.1889394,0.2298772,1.449562,-0.1819428,0.3060629,1.208173,-0.1183183,-0.2499246,1.062563,0.1043673,0.2492135,1.189847,0.1644425
3900,0.08149056,0.9351923,-0.2004802,0.04723462,1.299729,-0.2263016,0.003417466,1.609035,-0.2179959,0.009183057,0.9258969,-0.235782,0.05501914,0.4975845,-0.2030477,0.1769902,0.1279898,-0.3928157,0.1537981,0.9444877,-0.1651783,0.1849528,0.5147758,-0.1968179,0.2231189,0.1245931,-0.3806383,-0.04087321,1.412435,-0.2081388,-0.1739296,1.393805,-0.2162618,-0.1423696,1.139181,-0.1683876,0.09831393,1.431925,-0.1996417,0.2313704,1.450556,-0.1915187,0.3070699,1.209061,-0.1277132,-0.2505145,1.059798,0.08759022,0.2480706,1.190795,0.1546108
3933,0.082109,0.9363331,-0.2031472,0.04907655,1.300694,-0.2327679,0.006128659,1.610192,-0.227771,0.009973094,0.926898,-0.2387616,0.05686711,0.4987383,-0.2055312,0.176564,0.127394,-0.3933213,0.1542449,0.9457681,-0.1675327,0.1859367,0.5159615,-0.1972976,0.2223271,0.1251726,-0.3801879,-0.0388872,1.413825,-0.2166631,-0.1718962,1.395522,-0.2261859,-0.1409262,1.140448,-0.1803644,0.1002503,1.432971,-0.2067016,0.2332595,1.451275,-0.1971788,0.3082592,1.209721,-0.1327754,-0.2511325,1.056872,0.07338986,0.2476608,1.191721,0.1492267
3967,0.0827352,0.9370129,-0.2035933,0.05078227,1.301254,-0.2357672,0.008591646,1.610884,-0.2330193,0.01076555,0.9275252,-0.2395287,0.05787896,0.4993465,-0.2068586,0.1765309,0.1270985,-0.3935196,0.1547048,0.9465007,-0.1676579,0.1866987,0.5166714,-0.1967645,0.2217777,0.1257972,-0.3797286,-0.0370431,1.4147,-0.2212066,-0.1699978,1.39668,-0.2319484,-0.1396531,1.141236,-0.1878003,0.1020376,1.433552,-0.2099699,0.2349924,1.451574,-0.1992281,0.3092403,1.209955,-0.1341991,-0.251535,1.054512,0.06415802,0.2477217,1.192279,0.1476242
4000,0.08314137,0.9372856,-0.2031448,0.05179465,1.301477,-0.2364512,0.01003924,1.611174,-0.2347064,0.01125426,0.9277967,-0.2392447,0.05821589,0.4995497,-0.2072574,0.1766475,0.1270361,-0.3935276,0.1550285,0.9467745,-0.1670448,0.1871542,0.5169601,-0.1962252,0.2214792,0.1261482,-0.3794652,-0.035939,1.415087,-0.2226258,-0.1688634,1.397229,-0.2339968,-0.138982,1.14159,-0.1906704,0.1031099,1.433767,-0.210731,0.2360344,1.451625,-0.19936,0.309782,1.20995,-0.1339696,-0.2516412,1.053322,0.06040369,0.2479161,1.19249,0.147791
4033,0.0832733,0.9373385,-0.202915,0.05207857,1.301521,-0.23646,0.010436,1.611234,-0.2349262,0.01140239,0.9278539,-0.2390484,0.05827288,0.4995798,-0.207293,0.1766994,0.1270388,-0.3935117,0.1551442,0.946823,-0.1667817,0.1872915,0.5170166,-0.1960576,0.2214,0.1262333,-0.3793991,-0.03562875,1.41517,-0.2227949,-0.1685466,1.397356,-0.2343087,-0.1388109,1.14167,-0.1911612,0.1034134,1.433806,-0.2107508,0.2363315,1.451621,-0.199237,0.3099351,1.209927,-0.1337547,-0.2516281,1.053047,0.05971716,0.2480076,1.192526,0.1479962
